datetime,UHI_Index,Name,Description,location_id,AirTempSurface,RelativeHumidity,AvgWindSpeed,WindDirection,SolarFlux,Latitude,Longitude,Altitude,hour,day,month,weekday
2021-07-24 15:43:00,1.009974024,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:43:00,1.009974024,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:43:00,1.00348288,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:43:00,1.00348288,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:43:00,1.00348288,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:43:00,1.00348288,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:43:00,1.00348288,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:43:00,1.00348288,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:43:00,1.005646594,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:43:00,1.005646594,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:43:00,1.007810309,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:43:00,1.007810309,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:43:00,0.996991735,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:43:00,0.996991735,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.001439371,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.001439371,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,0.997111941,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.001439371,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,0.999275656,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,0.999275656,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.001439371,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.003603086,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.005766801,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.003603086,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.005766801,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.010094231,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.007930516,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.001439371,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.001439371,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.007930516,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.007930516,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.010214437,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.010214437,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.018869297,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.014541867,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.014541867,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.018869297,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.018869297,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.016705582,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.016705582,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.010214437,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.012378152,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.012378152,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.016705582,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.016705582,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.016705582,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.016705582,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.018869297,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.014541867,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.010214437,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.010214437,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:44:00,1.010214437,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:45:00,1.010214437,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:45:00,0.999395863,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:45:00,1.003723292,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:45:00,1.003723292,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:45:00,1.003723292,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:45:00,1.001559577,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:45:00,0.999395863,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:45:00,0.999395863,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:45:00,0.999395863,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:45:00,0.999395863,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:45:00,0.999395863,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:45:00,0.999395863,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:45:00,0.997232148,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.997232148,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.999395863,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.999395863,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.992904718,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.992904718,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.992904718,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.992904718,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.992904718,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.992904718,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.992904718,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.992904718,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.992904718,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.992904718,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.992904718,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.988577288,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.986413573,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.986413573,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.986413573,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.990741003,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.990741003,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.997352354,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.993024924,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.993024924,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.98653378,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.993024924,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.993024924,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.990861209,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.990861209,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.98653378,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.993024924,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.993024924,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.988697495,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.988697495,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.988697495,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.988697495,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.988697495,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.988697495,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.98653378,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.984370065,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.984370065,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.984370065,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.984370065,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.98653378,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.98653378,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.980042635,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.98220635,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.98220635,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.980042635,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.980042635,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.980042635,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.980042635,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.975715205,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.975715205,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:46:00,0.980042635,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.97787892,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.980162841,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.980162841,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.980162841,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.980162841,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.980162841,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.980162841,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.982326556,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.982326556,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.982326556,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.986653986,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.986653986,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.980162841,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.980162841,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.988817701,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.986653986,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.986653986,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.990981416,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.993145131,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.993145131,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,1.00179999,,,1737.0,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,1.00179999,,,1737.0,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,1.00612742,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,1.00612742,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,1.00179999,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,1.00179999,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:47:00,0.999636275,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,0.999636275,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.00179999,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.00179999,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.00612742,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.00612742,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.00179999,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.00179999,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,0.999636275,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,0.999636275,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.008291135,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.008291135,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,0.999636275,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.00612742,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.008411341,,,1737.0,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.006247626,,,1737.0,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.006247626,,,1737.0,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.004083911,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.004083911,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.001920197,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.001920197,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.006247626,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.006247626,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.001920197,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.001920197,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.001920197,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.001920197,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.006247626,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.006247626,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.001920197,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.001920197,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.001920197,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,1.001920197,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,0.999756482,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,0.999756482,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,0.999756482,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,0.999756482,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,0.999756482,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,0.999756482,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:48:00,0.995429052,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.995429052,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.995429052,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.995429052,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.988937907,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.988937907,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.995429052,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.995429052,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.002040403,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.999876688,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.999876688,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.010695263,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.015022692,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.015022692,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.015022692,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.015022692,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.008531548,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.008531548,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.010695263,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.010695263,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.008531548,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.008531548,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.010695263,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.010695263,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.008531548,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.004204118,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,1.004204118,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.999876688,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.999876688,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.995549258,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.995549258,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:49:00,0.999876688,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.999876688,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.995549258,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.995549258,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.995549258,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.995549258,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.993385543,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.993385543,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.986894399,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.986894399,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.989058114,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.989058114,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.993385543,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.993385543,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.995549258,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.995549258,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.993385543,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.993385543,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,1.006488039,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,1.006488039,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,1.010815469,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,1.010815469,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.99783318,,,2394.0,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.99783318,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.99783318,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.99783318,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.999996894,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.999996894,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.995669465,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.995669465,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.99350575,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.99350575,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.98917832,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.98917832,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.99783318,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:50:00,0.98917832,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.98917832,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.991342035,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.991342035,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.991342035,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.991342035,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.99350575,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.99350575,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.98917832,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.98917832,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.99350575,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.99350575,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.99350575,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.98917832,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.98917832,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.987014605,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.987014605,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.98917832,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.98917832,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.99350575,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.99350575,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.99350575,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.99350575,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.991342035,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.991342035,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.98917832,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.98917832,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.99350575,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.993625956,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.991462241,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.991462241,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.987134812,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.987134812,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.989298526,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.989298526,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.989298526,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.997953386,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.997953386,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,1.000117101,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,1.000117101,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.995789671,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,0.995789671,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,1.000117101,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,1.000117101,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:51:00,1.000117101,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:52:00,0.993625956,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:52:00,0.993625956,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:52:00,0.993625956,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:52:00,0.993625956,,,2395.0,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:52:00,0.993625956,,,,,,,,,,,,15.0,24.0,7.0,5.0
2021-07-24 15:52:00,0.993625956,,,,,,,,,,,,15.0,24.0,7.0,5.0
