Longitude,Latitude,datetime,UHI Index
-73.91656833,40.821045,2021-07-24 15:23:00,1.009252786
-73.91647833,40.82102,2021-07-24 15:23:00,1.007089071
-73.91640167,40.821,2021-07-24 15:23:00,1.007089071
-73.91634,40.82098167,2021-07-24 15:23:00,1.013580216
-73.916235,40.820955,2021-07-24 15:23:00,1.009252786
-73.91618,40.82094,2021-07-24 15:23:00,1.009252786
-73.91612167,40.82092167,2021-07-24 15:23:00,1.013580216
-73.91605833,40.82090333,2021-07-24 15:23:00,1.013580216
-73.916,40.82088667,2021-07-24 15:23:00,1.013580216
-73.91595167,40.82087333,2021-07-24 15:23:00,1.013580216
-73.91592,40.82086167,2021-07-24 15:23:00,1.013580216
-73.91575167,40.820835,2021-07-24 15:23:00,1.015864137
-73.91571833,40.82082333,2021-07-24 15:23:00,1.015864137
-73.915745,40.82071333,2021-07-24 15:23:00,1.013700422
-73.91575667,40.82067167,2021-07-24 15:23:00,1.013700422
-73.91579333,40.82058167,2021-07-24 15:23:00,1.013820628
-73.91581167,40.82053333,2021-07-24 15:23:00,1.013820628
-73.91583833,40.82048333,2021-07-24 15:23:00,1.013820628
-73.91586,40.82043,2021-07-24 15:23:00,1.015984343
-73.91588,40.82037167,2021-07-24 15:23:00,1.015984343
-73.91590833,40.82030833,2021-07-24 15:23:00,1.020311773
-73.91594167,40.82024,2021-07-24 15:23:00,1.020311773
-73.91598167,40.82017,2021-07-24 15:23:00,1.018148058
-73.91601833,40.820095,2021-07-24 15:23:00,1.018148058
-73.91605167,40.82002,2021-07-24 15:23:00,1.015984343
-73.91608333,40.819945,2021-07-24 15:23:00,1.015984343
-73.91611833,40.81987,2021-07-24 15:23:00,1.015984343
-73.91615167,40.81979667,2021-07-24 15:23:00,1.015984343
-73.91618333,40.81973,2021-07-24 15:23:00,1.015984343
-73.91626,40.81959167,2021-07-24 15:23:00,1.015984343
-73.91630667,40.81953167,2021-07-24 15:24:00,1.015984343
-73.91633667,40.81946667,2021-07-24 15:24:00,1.015984343
-73.91636167,40.81940167,2021-07-24 15:24:00,1.015984343
-73.91639,40.81933667,2021-07-24 15:24:00,1.015984343
-73.91642,40.81927,2021-07-24 15:24:00,1.015984343
-73.91645,40.8192,2021-07-24 15:24:00,1.015984343
-73.91651,40.81906,2021-07-24 15:24:00,1.015984343
-73.916535,40.81899667,2021-07-24 15:24:00,1.015984343
-73.91657667,40.81890833,2021-07-24 15:24:00,1.015984343
-73.916625,40.81882167,2021-07-24 15:24:00,1.018148058
-73.91663333,40.818795,2021-07-24 15:24:00,1.018148058
-73.91664667,40.818755,2021-07-24 15:24:00,1.018148058
-73.91666667,40.81870333,2021-07-24 15:24:00,1.022475488
-73.91669167,40.81864167,2021-07-24 15:24:00,1.022475488
-73.91672,40.818575,2021-07-24 15:24:00,1.022475488
-73.91675167,40.81850667,2021-07-24 15:24:00,1.022475488
-73.91678,40.81844167,2021-07-24 15:24:00,1.022475488
-73.9168,40.81838833,2021-07-24 15:24:00,1.022475488
-73.91693,40.81815333,2021-07-24 15:24:00,1.00744969
-73.91695,40.81810667,2021-07-24 15:24:00,1.00744969
-73.91697833,40.81805833,2021-07-24 15:24:00,1.00744969
-73.91700667,40.818005,2021-07-24 15:24:00,1.005285975
-73.91703833,40.81794833,2021-07-24 15:24:00,1.005285975
-73.91709667,40.817755,2021-07-24 15:24:00,1.005285975
-73.91713167,40.81771,2021-07-24 15:24:00,1.005285975
-73.91715667,40.81767833,2021-07-24 15:24:00,1.00744969
-73.91716167,40.81758,2021-07-24 15:24:00,1.009613405
-73.92288833,40.80916333,2021-07-24 15:24:00,1.017066201
-73.92286167,40.809195,2021-07-24 15:24:00,1.017066201
-73.92283667,40.80923,2021-07-24 15:24:00,1.017066201
-73.92281,40.80925833,2021-07-24 15:24:00,1.021393631
-73.92278333,40.809285,2021-07-24 15:24:00,1.021393631
-73.92276833,40.80930667,2021-07-24 15:24:00,1.021393631
-73.92263333,40.8094,2021-07-24 15:24:00,1.027884775
-73.92260667,40.80944333,2021-07-24 15:24:00,1.02572106
-73.92253,40.80945833,2021-07-24 15:24:00,1.02572106
-73.92249167,40.8095,2021-07-24 15:24:00,1.02572106
-73.92245833,40.80955,2021-07-24 15:24:00,1.02572106
-73.92244333,40.80961833,2021-07-24 15:24:00,1.021393631
-73.922405,40.80968167,2021-07-24 15:24:00,1.021393631
-73.92233167,40.809805,2021-07-24 15:24:00,1.021393631
-73.92229333,40.80987333,2021-07-24 15:24:00,1.023557345
-73.92224833,40.80994,2021-07-24 15:24:00,1.023557345
-73.9222,40.81000333,2021-07-24 15:24:00,1.021393631
-73.92215333,40.81006833,2021-07-24 15:24:00,1.021393631
-73.9221,40.81014,2021-07-24 15:24:00,1.017066201
-73.92204667,40.81021333,2021-07-24 15:24:00,1.017066201
-73.92191833,40.81035667,2021-07-24 15:24:00,1.014902486
-73.92180333,40.81051167,2021-07-24 15:24:00,1.019229916
-73.92174,40.81058833,2021-07-24 15:24:00,1.021393631
-73.92168667,40.81067,2021-07-24 15:25:00,1.021393631
-73.92163667,40.81074667,2021-07-24 15:25:00,1.02572106
-73.92159,40.81082333,2021-07-24 15:25:00,1.02572106
-73.92154,40.81089833,2021-07-24 15:25:00,1.02572106
-73.92148,40.81097167,2021-07-24 15:25:00,1.02572106
-73.921365,40.81111667,2021-07-24 15:26:00,1.03004849
-73.92130833,40.81119333,2021-07-24 15:26:00,1.032212205
-73.92126167,40.81126833,2021-07-24 15:26:00,1.032212205
-73.92121167,40.81134167,2021-07-24 15:26:00,1.027884775
-73.92117667,40.81141333,2021-07-24 15:26:00,1.027884775
-73.92109333,40.81153,2021-07-24 15:26:00,1.032212205
-73.92105,40.81157,2021-07-24 15:26:00,1.032212205
-73.92101667,40.81159667,2021-07-24 15:26:00,1.03004849
-73.920995,40.81161167,2021-07-24 15:26:00,1.03004849
-73.92089833,40.81168833,2021-07-24 15:26:00,1.043150986
-73.92087167,40.81173167,2021-07-24 15:26:00,1.043150986
-73.920845,40.811785,2021-07-24 15:26:00,1.043150986
-73.92081833,40.81183833,2021-07-24 15:26:00,1.043150986
-73.92079667,40.81188833,2021-07-24 15:26:00,1.038943762
-73.92075833,40.81194,2021-07-24 15:26:00,1.038943762
-73.92074667,40.81199333,2021-07-24 15:26:00,1.038943762
-73.92067667,40.81204333,2021-07-24 15:26:00,1.038943762
-73.92061833,40.81209167,2021-07-24 15:26:00,1.036780047
-73.92056833,40.81213667,2021-07-24 15:26:00,1.036780047
-73.92052833,40.81217333,2021-07-24 15:26:00,1.038943762
-73.92050333,40.81220333,2021-07-24 15:26:00,1.038943762
-73.92048833,40.81222167,2021-07-24 15:26:00,1.038943762
-73.91933167,40.81388833,2021-07-24 15:26:00,1.043271192
-73.919275,40.81397167,2021-07-24 15:26:00,1.043271192
-73.91921833,40.81405167,2021-07-24 15:26:00,1.038943762
-73.91915667,40.81413333,2021-07-24 15:26:00,1.038943762
-73.91903667,40.81429167,2021-07-24 15:26:00,1.034616333
-73.91897833,40.814365,2021-07-24 15:26:00,1.028125188
-73.91892667,40.81443333,2021-07-24 15:26:00,1.028125188
-73.918785,40.81460167,2021-07-24 15:26:00,1.023797758
-73.91875,40.81463333,2021-07-24 15:26:00,1.023797758
-73.91872333,40.81465333,2021-07-24 15:27:00,1.026081679
-73.91865667,40.81467667,2021-07-24 15:27:00,1.023917965
-73.91863167,40.81467,2021-07-24 15:27:00,1.023917965
-73.91848333,40.81469667,2021-07-24 15:27:00,1.026081679
-73.91843333,40.814725,2021-07-24 15:27:00,1.026081679
-73.918335,40.814795,2021-07-24 15:27:00,1.026081679
-73.918295,40.81482333,2021-07-24 15:27:00,1.026081679
-73.91827,40.814845,2021-07-24 15:27:00,1.023917965
-73.91824667,40.81486333,2021-07-24 15:27:00,1.023917965
-73.91813167,40.81500167,2021-07-24 15:27:00,1.034736539
-73.91806,40.81504833,2021-07-24 15:27:00,1.039063969
-73.918015,40.81507333,2021-07-24 15:27:00,1.039063969
-73.91796833,40.8151,2021-07-24 15:27:00,1.039063969
-73.91791833,40.81512833,2021-07-24 15:27:00,1.039063969
-73.91786667,40.81514333,2021-07-24 15:27:00,1.039063969
-73.91781833,40.81515,2021-07-24 15:28:00,1.039063969
-73.91776167,40.815135,2021-07-24 15:28:00,1.045555113
-73.91769833,40.81510833,2021-07-24 15:28:00,1.043391399
-73.91716167,40.81544833,2021-07-24 15:28:00,1.039063969
-73.91711333,40.81548167,2021-07-24 15:28:00,1.039063969
-73.91707667,40.81552,2021-07-24 15:28:00,1.039063969
-73.91699833,40.81556667,2021-07-24 15:28:00,1.039063969
-73.916965,40.81557667,2021-07-24 15:28:00,1.039063969
-73.91692833,40.81559333,2021-07-24 15:28:00,1.039063969
-73.91689333,40.815615,2021-07-24 15:28:00,1.039063969
-73.91685667,40.81563333,2021-07-24 15:28:00,1.039063969
-73.91681667,40.81567,2021-07-24 15:28:00,1.036900254
-73.91679167,40.815715,2021-07-24 15:28:00,1.036900254
-73.91670167,40.81575,2021-07-24 15:28:00,1.036900254
-73.91662167,40.81579167,2021-07-24 15:28:00,1.036900254
-73.91653333,40.81583,2021-07-24 15:28:00,1.032572824
-73.91644667,40.81586,2021-07-24 15:28:00,1.032572824
-73.91638833,40.815895,2021-07-24 15:28:00,1.026081679
-73.91634167,40.81592833,2021-07-24 15:28:00,1.026081679
-73.91630667,40.81596,2021-07-24 15:28:00,1.028245394
-73.91627667,40.81598167,2021-07-24 15:28:00,1.028245394
-73.91622667,40.81604167,2021-07-24 15:28:00,1.024038171
-73.91618833,40.81608167,2021-07-24 15:28:00,1.026201886
-73.91612667,40.81612,2021-07-24 15:28:00,1.026201886
-73.91607333,40.81615333,2021-07-24 15:28:00,1.024038171
-73.91602,40.81618167,2021-07-24 15:28:00,1.024038171
-73.91598333,40.81620167,2021-07-24 15:28:00,1.026201886
-73.915955,40.81621833,2021-07-24 15:28:00,1.026201886
-73.91588167,40.81631833,2021-07-24 15:28:00,1.024038171
-73.91585167,40.81636167,2021-07-24 15:28:00,1.024038171
-73.915815,40.816395,2021-07-24 15:28:00,1.024038171
-73.915795,40.81643333,2021-07-24 15:28:00,1.021874456
-73.915765,40.81646333,2021-07-24 15:28:00,1.021874456
-73.91572667,40.81646,2021-07-24 15:28:00,1.017547026
-73.91569,40.81645167,2021-07-24 15:28:00,1.017547026
-73.91565667,40.81646167,2021-07-24 15:28:00,1.017547026
-73.9156,40.81651333,2021-07-24 15:28:00,1.017547026
-73.91554667,40.81657333,2021-07-24 15:28:00,1.015383311
-73.91549667,40.81663,2021-07-24 15:28:00,1.015383311
-73.91545,40.81668667,2021-07-24 15:28:00,1.015383311
-73.915335,40.81681333,2021-07-24 15:28:00,1.015383311
-73.91526,40.81688167,2021-07-24 15:28:00,1.013219597
-73.91519333,40.81694667,2021-07-24 15:28:00,1.013219597
-73.91511333,40.81699333,2021-07-24 15:28:00,1.011055882
-73.91503667,40.81702167,2021-07-24 15:28:00,1.011055882
-73.91499,40.81705333,2021-07-24 15:28:00,1.008892167
-73.91495167,40.81708333,2021-07-24 15:29:00,1.008892167
-73.91492,40.81712167,2021-07-24 15:29:00,1.008892167
-73.91486667,40.817155,2021-07-24 15:29:00,1.008892167
-73.914755,40.81724167,2021-07-24 15:29:00,1.008892167
-73.91469833,40.81729,2021-07-24 15:29:00,1.006728452
-73.91461833,40.81735667,2021-07-24 15:29:00,1.006728452
-73.91453833,40.817425,2021-07-24 15:29:00,1.004564737
-73.91444333,40.81750167,2021-07-24 15:29:00,1.004564737
-73.914355,40.817565,2021-07-24 15:29:00,1.004564737
-73.91426667,40.81762833,2021-07-24 15:29:00,1.004564737
-73.914175,40.81769167,2021-07-24 15:29:00,1.002401022
-73.91408167,40.81775333,2021-07-24 15:29:00,1.002401022
-73.914,40.81782,2021-07-24 15:29:00,1.000237307
-73.913915,40.81789167,2021-07-24 15:29:00,1.000237307
-73.91384167,40.81795,2021-07-24 15:30:00,1.000237307
-73.913785,40.81800667,2021-07-24 15:30:00,1.000237307
-73.91373833,40.81805,2021-07-24 15:30:00,1.000237307
-73.91370667,40.81807667,2021-07-24 15:30:00,1.000237307
-73.91361667,40.81813167,2021-07-24 15:30:00,1.000237307
-73.91358167,40.81812333,2021-07-24 15:30:00,1.000237307
-73.91354333,40.818105,2021-07-24 15:30:00,1.004564737
-73.9134,40.81803667,2021-07-24 15:30:00,1.008892167
-73.91335,40.81801167,2021-07-24 15:30:00,1.008892167
-73.913295,40.817955,2021-07-24 15:30:00,1.011055882
-73.913295,40.81791333,2021-07-24 15:30:00,1.011176088
-73.91339833,40.81772333,2021-07-24 15:30:00,1.015503518
-73.91349,40.81757167,2021-07-24 15:30:00,1.011176088
-73.91353833,40.81749167,2021-07-24 15:31:00,1.011176088
-73.91358667,40.81741,2021-07-24 15:31:00,1.011176088
-73.913635,40.81732833,2021-07-24 15:31:00,1.011176088
-73.91368,40.81725167,2021-07-24 15:31:00,1.009012373
-73.91371667,40.81718167,2021-07-24 15:31:00,1.009012373
-73.91375167,40.81712,2021-07-24 15:31:00,1.011176088
-73.91378333,40.81707333,2021-07-24 15:31:00,1.011176088
-73.91380833,40.81703,2021-07-24 15:31:00,1.015503518
-73.91383,40.81699667,2021-07-24 15:31:00,1.015503518
-73.913845,40.81697833,2021-07-24 15:31:00,1.015503518
-73.91402,40.81663167,2021-07-24 15:31:00,1.009012373
-73.91406167,40.81656167,2021-07-24 15:31:00,1.009012373
-73.91410833,40.8165,2021-07-24 15:31:00,1.004684943
-73.91420333,40.81635167,2021-07-24 15:31:00,1.002521229
-73.91427167,40.81620333,2021-07-24 15:31:00,1.004684943
-73.914315,40.816135,2021-07-24 15:31:00,1.004684943
-73.914355,40.81605833,2021-07-24 15:31:00,1.002521229
-73.914485,40.81583333,2021-07-24 15:31:00,1.002521229
-73.91452667,40.81576833,2021-07-24 15:31:00,1.000357514
-73.91456333,40.81571667,2021-07-24 15:31:00,1.000357514
-73.91458667,40.81567667,2021-07-24 15:31:00,1.000357514
-73.91471667,40.81553167,2021-07-24 15:31:00,1.022114869
-73.914735,40.8155,2021-07-24 15:31:00,1.015623724
-73.91476167,40.81546167,2021-07-24 15:31:00,1.015623724
-73.91479167,40.81541333,2021-07-24 15:31:00,1.019951154
-73.91482167,40.81535833,2021-07-24 15:31:00,1.019951154
-73.91485333,40.8153,2021-07-24 15:31:00,1.015623724
-73.91488667,40.81523667,2021-07-24 15:31:00,1.015623724
-73.91492333,40.81518167,2021-07-24 15:31:00,1.015623724
-73.91495333,40.81511,2021-07-24 15:31:00,1.015623724
-73.91498333,40.81503667,2021-07-24 15:31:00,1.019951154
-73.91501167,40.81496167,2021-07-24 15:31:00,1.019951154
-73.91504667,40.814885,2021-07-24 15:32:00,1.015623724
-73.91508167,40.81481167,2021-07-24 15:32:00,1.015623724
-73.91516333,40.814685,2021-07-24 15:32:00,1.017787439
-73.9152,40.81463833,2021-07-24 15:32:00,1.019951154
-73.915225,40.81460667,2021-07-24 15:32:00,1.019951154
-73.91532667,40.81447,2021-07-24 15:32:00,1.017787439
-73.915355,40.81441333,2021-07-24 15:32:00,1.017787439
-73.91538333,40.81435,2021-07-24 15:32:00,1.017787439
-73.91542167,40.81427833,2021-07-24 15:32:00,1.015623724
-73.91547,40.81420333,2021-07-24 15:32:00,1.015743931
-73.91551667,40.81413167,2021-07-24 15:32:00,1.011416501
-73.915605,40.81398167,2021-07-24 15:32:00,1.015743931
-73.91564333,40.8139,2021-07-24 15:32:00,1.015743931
-73.91569,40.81381833,2021-07-24 15:32:00,1.013580216
-73.91573333,40.81373,2021-07-24 15:32:00,1.013580216
-73.91577667,40.81364833,2021-07-24 15:32:00,1.015743931
-73.91582833,40.81356333,2021-07-24 15:32:00,1.015743931
-73.915905,40.81339833,2021-07-24 15:32:00,1.015743931
-73.91594833,40.81331833,2021-07-24 15:32:00,1.015743931
-73.91598833,40.81323333,2021-07-24 15:32:00,1.015743931
-73.91603833,40.81314333,2021-07-24 15:32:00,1.015743931
-73.91607667,40.81305,2021-07-24 15:32:00,1.017907645
-73.91612167,40.81296333,2021-07-24 15:33:00,1.017907645
-73.91617167,40.81287667,2021-07-24 15:33:00,1.015743931
-73.916365,40.81253833,2021-07-24 15:33:00,1.009252786
-73.91641167,40.812455,2021-07-24 15:33:00,1.009252786
-73.91647667,40.812285,2021-07-24 15:33:00,1.011416501
-73.91651167,40.81220833,2021-07-24 15:33:00,1.009252786
-73.916585,40.81206,2021-07-24 15:33:00,1.009252786
-73.91664,40.81197833,2021-07-24 15:34:00,1.009252786
-73.91669167,40.81189667,2021-07-24 15:34:00,1.011416501
-73.916745,40.81181167,2021-07-24 15:34:00,1.011416501
-73.91678833,40.81173,2021-07-24 15:34:00,1.011416501
-73.91683333,40.81165333,2021-07-24 15:34:00,1.011416501
-73.91692667,40.81151333,2021-07-24 15:34:00,1.009252786
-73.91696333,40.81145,2021-07-24 15:35:00,1.011416501
-73.917,40.81139167,2021-07-24 15:35:00,1.011416501
-73.91706167,40.81127333,2021-07-24 15:35:00,1.015743931
-73.91709167,40.81122,2021-07-24 15:35:00,1.011416501
-73.91712833,40.81117,2021-07-24 15:35:00,1.011416501
-73.91716333,40.81112667,2021-07-24 15:35:00,1.011416501
-73.91719333,40.81108667,2021-07-24 15:35:00,1.011416501
-73.91722167,40.81104333,2021-07-24 15:35:00,1.015743931
-73.917275,40.81095167,2021-07-24 15:35:00,1.015743931
-73.91730667,40.81089333,2021-07-24 15:36:00,1.017907645
-73.91737167,40.81078167,2021-07-24 15:36:00,1.017907645
-73.91739333,40.810725,2021-07-24 15:36:00,1.017907645
-73.91742667,40.81065667,2021-07-24 15:36:00,1.015743931
-73.91752,40.81053333,2021-07-24 15:36:00,1.015743931
-73.917555,40.81046833,2021-07-24 15:36:00,1.015743931
-73.917595,40.81041,2021-07-24 15:36:00,1.013580216
-73.91763,40.81035,2021-07-24 15:36:00,1.013580216
-73.917705,40.81021333,2021-07-24 15:36:00,1.017907645
-73.91775333,40.81013667,2021-07-24 15:36:00,1.017907645
-73.91778833,40.81004333,2021-07-24 15:36:00,1.017907645
-73.91783333,40.80995667,2021-07-24 15:36:00,1.017907645
-73.91788167,40.80987,2021-07-24 15:36:00,1.017907645
-73.91793833,40.80978833,2021-07-24 15:36:00,1.015743931
-73.91799,40.80971,2021-07-24 15:36:00,1.015743931
-73.91804,40.80963333,2021-07-24 15:36:00,1.015743931
-73.91809,40.80955833,2021-07-24 15:36:00,1.015743931
-73.918135,40.80948667,2021-07-24 15:36:00,1.02007136
-73.91817333,40.80941833,2021-07-24 15:36:00,1.02007136
-73.91820667,40.809355,2021-07-24 15:36:00,1.02439879
-73.918235,40.80929833,2021-07-24 15:36:00,1.02439879
-73.91829667,40.809195,2021-07-24 15:36:00,1.022235075
-73.91833,40.809145,2021-07-24 15:36:00,1.02439879
-73.9184,40.80904667,2021-07-24 15:36:00,1.02439879
-73.91843,40.80899833,2021-07-24 15:36:00,1.02439879
-73.91847667,40.80890167,2021-07-24 15:36:00,1.02439879
-73.91849833,40.80885833,2021-07-24 15:36:00,1.02439879
-73.91851333,40.80881833,2021-07-24 15:36:00,1.026562505
-73.91853167,40.80878333,2021-07-24 15:36:00,1.026682711
-73.98123333,40.78433667,2021-07-24 15:36:00,1.009974024
-73.98125667,40.78432833,2021-07-24 15:36:00,1.007810309
-73.981285,40.78432167,2021-07-24 15:36:00,1.007810309
-73.98131833,40.78429667,2021-07-24 15:36:00,1.007810309
-73.98133833,40.78426833,2021-07-24 15:36:00,1.007810309
-73.981375,40.78423167,2021-07-24 15:37:00,1.00348288
-73.98141833,40.784195,2021-07-24 15:37:00,1.00348288
-73.98145333,40.784155,2021-07-24 15:37:00,1.001319165
-73.981505,40.78405333,2021-07-24 15:37:00,1.001319165
-73.981535,40.78401167,2021-07-24 15:37:00,1.00348288
-73.98156,40.783965,2021-07-24 15:37:00,1.00348288
-73.98157833,40.783935,2021-07-24 15:37:00,1.00348288
-73.981645,40.78383167,2021-07-24 15:37:00,1.003603086
-73.98176,40.78367167,2021-07-24 15:37:00,0.997111941
-73.98180167,40.78363,2021-07-24 15:37:00,0.997111941
-73.981845,40.78359833,2021-07-24 15:37:00,0.999275656
-73.98188167,40.78355167,2021-07-24 15:37:00,0.999275656
-73.98197333,40.78338833,2021-07-24 15:37:00,0.997111941
-73.98199833,40.78332833,2021-07-24 15:37:00,0.997111941
-73.98203333,40.78326167,2021-07-24 15:37:00,0.994948226
-73.982065,40.783195,2021-07-24 15:37:00,0.994948226
-73.98209,40.78312167,2021-07-24 15:37:00,0.994948226
-73.98212667,40.78304667,2021-07-24 15:38:00,0.994948226
-73.98217167,40.78297833,2021-07-24 15:38:00,0.994948226
-73.98221333,40.78291167,2021-07-24 15:38:00,0.994948226
-73.98225833,40.78283833,2021-07-24 15:38:00,0.994948226
-73.98230833,40.78276667,2021-07-24 15:38:00,0.994948226
-73.98235833,40.78269833,2021-07-24 15:38:00,0.994948226
-73.98241167,40.78263167,2021-07-24 15:38:00,0.994948226
-73.98247,40.78256333,2021-07-24 15:38:00,0.992784512
-73.98254,40.78249333,2021-07-24 15:38:00,0.992784512
-73.9826,40.782425,2021-07-24 15:39:00,0.992784512
-73.982645,40.78235167,2021-07-24 15:39:00,0.992784512
-73.98269167,40.78228167,2021-07-24 15:39:00,0.992784512
-73.98278833,40.78215833,2021-07-24 15:39:00,0.990620797
-73.9829,40.782025,2021-07-24 15:39:00,0.990620797
-73.98299833,40.78188167,2021-07-24 15:39:00,0.990620797
-73.98304833,40.781815,2021-07-24 15:39:00,0.990620797
-73.98310667,40.78175167,2021-07-24 15:39:00,0.990620797
-73.98317,40.78168333,2021-07-24 15:39:00,0.990620797
-73.983225,40.7816,2021-07-24 15:39:00,0.990620797
-73.98328833,40.78151667,2021-07-24 15:39:00,0.992784512
-73.98335833,40.78142167,2021-07-24 15:39:00,0.992784512
-73.98341167,40.78133167,2021-07-24 15:39:00,0.990620797
-73.98346,40.78125167,2021-07-24 15:39:00,0.990620797
-73.98351333,40.78118167,2021-07-24 15:39:00,0.988457082
-73.98354667,40.78111167,2021-07-24 15:39:00,0.988457082
-73.98359167,40.78108333,2021-07-24 15:39:00,0.984129652
-73.983635,40.78105,2021-07-24 15:39:00,0.984129652
-73.98368333,40.78101,2021-07-24 15:39:00,0.981965937
-73.98372333,40.78093667,2021-07-24 15:39:00,0.981965937
-73.98375833,40.78088333,2021-07-24 15:39:00,0.981965937
-73.98379167,40.78081833,2021-07-24 15:39:00,0.981965937
-73.983825,40.78077,2021-07-24 15:39:00,0.984129652
-73.98386167,40.78073833,2021-07-24 15:39:00,0.984129652
-73.98388167,40.78072167,2021-07-24 15:39:00,0.984129652
-73.984055,40.78056833,2021-07-24 15:39:00,0.988577288
-73.98409167,40.78054833,2021-07-24 15:39:00,0.988577288
-73.98416,40.78054667,2021-07-24 15:39:00,0.990741003
-73.984205,40.78052833,2021-07-24 15:39:00,0.990741003
-73.984225,40.78048833,2021-07-24 15:39:00,0.990741003
-73.98423167,40.78044833,2021-07-24 15:39:00,0.990741003
-73.98425333,40.78040167,2021-07-24 15:39:00,0.990741003
-73.984275,40.780355,2021-07-24 15:39:00,0.990741003
-73.984295,40.78031167,2021-07-24 15:39:00,0.990741003
-73.98432167,40.78026667,2021-07-24 15:39:00,0.990741003
-73.98434333,40.78022667,2021-07-24 15:39:00,0.992904718
-73.98436333,40.78018667,2021-07-24 15:39:00,0.992904718
-73.98437833,40.78015167,2021-07-24 15:39:00,0.990741003
-73.98438167,40.780125,2021-07-24 15:39:00,0.990741003
-73.98439667,40.78009833,2021-07-24 15:39:00,0.992904718
-73.98441,40.780075,2021-07-24 15:39:00,0.992904718
-73.98441667,40.78004333,2021-07-24 15:39:00,0.990741003
-73.98444167,40.78003833,2021-07-24 15:39:00,0.990741003
-73.98463667,40.780075,2021-07-24 15:39:00,0.990741003
-73.98470833,40.78008167,2021-07-24 15:39:00,0.988577288
-73.98477667,40.780105,2021-07-24 15:39:00,0.988577288
-73.98485,40.78012667,2021-07-24 15:39:00,0.986413573
-73.98499,40.78018333,2021-07-24 15:39:00,0.986413573
-73.98510167,40.78023,2021-07-24 15:40:00,0.988577288
-73.98515167,40.78024833,2021-07-24 15:40:00,0.988577288
-73.98522667,40.78026833,2021-07-24 15:40:00,0.988577288
-73.98526167,40.78027333,2021-07-24 15:40:00,0.984249858
-73.98556833,40.78035833,2021-07-24 15:40:00,0.988577288
-73.98556167,40.78037667,2021-07-24 15:41:00,0.986413573
-73.98552333,40.78048833,2021-07-24 15:41:00,0.984249858
-73.98550333,40.78053167,2021-07-24 15:41:00,0.984249858
-73.98547333,40.78062667,2021-07-24 15:41:00,0.984249858
-73.98546,40.780685,2021-07-24 15:41:00,0.984249858
-73.98544,40.78073667,2021-07-24 15:41:00,0.984249858
-73.98542167,40.78080667,2021-07-24 15:41:00,0.982086144
-73.9854,40.78086167,2021-07-24 15:41:00,0.982086144
-73.98537167,40.78093667,2021-07-24 15:41:00,0.982086144
-73.98533833,40.78100167,2021-07-24 15:41:00,0.982086144
-73.9853,40.78107667,2021-07-24 15:41:00,0.984249858
-73.98521667,40.78121833,2021-07-24 15:41:00,0.984249858
-73.98517,40.78129833,2021-07-24 15:41:00,0.984370065
-73.985125,40.78137667,2021-07-24 15:41:00,0.98220635
-73.98504333,40.78151167,2021-07-24 15:41:00,0.98220635
-73.98506,40.781565,2021-07-24 15:42:00,0.98220635
-73.98504333,40.78162833,2021-07-24 15:42:00,0.98220635
-73.985015,40.78170333,2021-07-24 15:42:00,0.98220635
-73.984955,40.78186167,2021-07-24 15:42:00,0.98220635
-73.98492167,40.781945,2021-07-24 15:42:00,0.980042635
-73.98488,40.78202667,2021-07-24 15:42:00,0.980042635
-73.984835,40.78211333,2021-07-24 15:42:00,0.980042635
-73.98478667,40.78221833,2021-07-24 15:42:00,0.980042635
-73.98474667,40.78231667,2021-07-24 15:42:00,0.975715205
-73.98470833,40.78241,2021-07-24 15:42:00,0.975715205
-73.98467,40.78249667,2021-07-24 15:42:00,0.97355149
-73.98463667,40.78257333,2021-07-24 15:42:00,0.97355149
-73.98458167,40.78270667,2021-07-24 15:42:00,0.971387776
-73.98456167,40.782765,2021-07-24 15:42:00,0.969224061
-73.98455,40.78281167,2021-07-24 15:42:00,0.969224061
-73.98454167,40.782855,2021-07-24 15:42:00,0.969224061
-73.98453,40.78289833,2021-07-24 15:42:00,0.969224061
-73.98451833,40.78293667,2021-07-24 15:42:00,0.971387776
-73.98449667,40.78297667,2021-07-24 15:42:00,0.971387776
-73.98444,40.78307833,2021-07-24 15:42:00,0.971387776
-73.98434667,40.783205,2021-07-24 15:42:00,0.971387776
-73.98428833,40.78326667,2021-07-24 15:42:00,0.971387776
-73.98422667,40.78331833,2021-07-24 15:42:00,0.97355149
-73.98416167,40.78338333,2021-07-24 15:42:00,0.97355149
-73.98410167,40.783445,2021-07-24 15:42:00,0.97355149
-73.984035,40.78351167,2021-07-24 15:42:00,0.97355149
-73.98397,40.78357667,2021-07-24 15:42:00,0.97787892
-73.98383667,40.78377,2021-07-24 15:42:00,0.980042635
-73.98377,40.783835,2021-07-24 15:42:00,0.980042635
-73.98370333,40.7839,2021-07-24 15:42:00,0.980042635
-73.98355833,40.78403333,2021-07-24 15:42:00,0.980042635
-73.983495,40.78409167,2021-07-24 15:42:00,0.980042635
-73.983395,40.78415833,2021-07-24 15:42:00,0.98220635
-73.98331,40.78422333,2021-07-24 15:42:00,0.98220635
-73.98324833,40.78428667,2021-07-24 15:42:00,0.98220635
-73.98313,40.78438833,2021-07-24 15:42:00,0.98220635
-73.983075,40.78443667,2021-07-24 15:42:00,0.98220635
