UHI Index,Land_Surface_Temp,Band1,Band2,Band3,Band4
1.006848658,38.69130884000003,626.0,342.0,327.0,321.0
1.004684943,38.69130884000003,626.0,336.0,327.0,331.0
1.002641435,36.85583210000004,633.0,354.0,399.0,340.0
1.011416501,36.85583210000004,633.0,401.0,520.0,393.0
1.011416501,36.85583210000004,633.0,401.0,520.0,393.0
1.007089071,36.85583210000004,633.0,478.0,557.0,480.0
1.007089071,36.85583210000004,633.0,544.0,548.0,527.0
1.002761641,36.71227526000001,571.0,478.0,548.0,438.0
1.002761641,36.71227526000001,571.0,498.0,688.0,556.0
1.007089071,36.78063566000003,571.0,498.0,688.0,556.0
1.007089071,36.78063566000003,571.0,661.0,688.0,766.0
1.002761641,36.78063566000003,571.0,550.0,688.0,937.0
1.000597926,36.68151308000006,715.0,831.0,956.0,1026.0
1.000597926,37.28308460000005,715.0,947.0,1376.0,1184.0
1.002761641,37.28308460000005,800.0,847.0,1376.0,1982.0
1.002761641,37.607796500000006,800.0,847.0,1376.0,1982.0
1.004925356,37.607796500000006,800.0,463.0,1851.0,2596.0
1.009252786,37.28308460000005,800.0,463.0,1851.0,2596.0
1.009252786,37.426641440000026,715.0,522.0,1851.0,2004.0
1.011416501,37.426641440000026,715.0,522.0,1851.0,2004.0
1.011416501,37.426641440000026,715.0,591.0,1867.0,2048.0
0.996270497,37.426641440000026,779.0,865.0,1750.0,2218.0
0.996270497,37.426641440000026,779.0,1280.0,1750.0,1750.0
1.002761641,37.51550996000003,779.0,1280.0,1750.0,1750.0
1.002761641,37.51550996000003,779.0,907.0,1130.0,1382.0
1.000597926,37.51550996000003,779.0,907.0,1130.0,1382.0
1.000597926,37.51550996000003,779.0,933.0,1130.0,1156.0
1.000597926,37.61121452000003,779.0,722.0,803.0,791.0
1.000597926,37.61121452000003,779.0,722.0,803.0,791.0
0.996270497,37.17712598000003,779.0,1198.0,1187.0,1328.0
0.996270497,37.17712598000003,779.0,1650.0,1187.0,1740.0
1.004925356,37.17712598000003,779.0,1650.0,1187.0,1740.0
1.004925356,36.98913488000005,712.0,1288.0,1153.0,1364.0
1.002761641,36.98913488000005,712.0,756.0,1153.0,832.0
1.002761641,36.98913488000005,712.0,756.0,1153.0,832.0
0.998434212,36.98913488000005,712.0,756.0,1153.0,832.0
0.998434212,36.98913488000005,712.0,639.0,728.0,742.0
0.998434212,36.98913488000005,712.0,507.0,728.0,571.0
1.000597926,36.98913488000005,712.0,625.0,708.0,762.0
0.998434212,36.98913488000005,712.0,625.0,708.0,762.0
1.007089071,36.71227526000001,712.0,625.0,708.0,762.0
1.007089071,37.17712598000003,712.0,653.0,708.0,778.0
0.998434212,37.17712598000003,712.0,653.0,708.0,778.0
0.998434212,37.17712598000003,608.0,666.0,1121.0,840.0
1.007089071,36.94811864000002,608.0,371.0,1121.0,980.0
1.007089071,36.94811864000002,608.0,371.0,1121.0,980.0
1.007089071,36.94811864000002,608.0,371.0,1121.0,980.0
1.007089071,36.94811864000002,608.0,355.0,1007.0,1280.0
1.007089071,36.94811864000002,608.0,267.0,1088.0,1954.0
1.007089071,36.97204478000003,608.0,394.0,1088.0,1278.0
1.007089071,36.97204478000003,608.0,608.0,584.0,801.0
1.007089071,36.97204478000003,608.0,608.0,584.0,801.0
1.009252786,36.97204478000003,567.0,352.0,452.0,478.0
1.009252786,36.97204478000003,567.0,393.0,452.0,446.0
1.007089071,36.65416892000002,567.0,409.0,374.0,415.0
1.007089071,36.84557804000002,567.0,325.0,386.0,384.0
1.002761641,36.84557804000002,567.0,325.0,386.0,384.0
1.002881848,36.94128260000002,567.0,317.0,386.0,432.0
1.002881848,36.94128260000002,567.0,317.0,386.0,432.0
1.002881848,36.94128260000002,567.0,317.0,386.0,432.0
0.998554418,36.94128260000002,567.0,317.0,386.0,432.0
0.998554418,37.14636380000002,636.0,250.0,685.0,663.0
0.996390703,37.14636380000002,636.0,332.0,685.0,515.0
0.996390703,37.14636380000002,636.0,422.0,961.0,490.0
1.007209277,37.14636380000002,636.0,520.0,556.0,510.0
1.007209277,37.14636380000002,636.0,520.0,556.0,510.0
1.009372992,37.14636380000002,636.0,369.0,961.0,816.0
1.009372992,37.14636380000002,636.0,752.0,1443.0,1028.0
1.011536707,37.14636380000002,636.0,483.0,859.0,1023.0
1.011536707,37.67957492000005,636.0,888.0,859.0,1094.0
1.011536707,37.67957492000005,636.0,888.0,859.0,1094.0
1.011536707,37.67273888,668.0,647.0,810.0,961.0
1.013700422,37.67273888,668.0,775.0,738.0,1036.0
1.013700422,37.67273888,668.0,872.0,818.0,932.0
1.013700422,37.67273888,668.0,703.0,818.0,1122.0
1.011536707,37.67273888,668.0,703.0,818.0,1122.0
1.011536707,37.67273888,714.0,422.0,758.0,1104.0
1.011536707,37.67273888,714.0,427.0,758.0,644.0
1.015864137,37.71033710000006,714.0,455.0,612.0,598.0
1.015864137,37.71033710000006,714.0,448.0,612.0,585.0
1.009372992,36.99597091999999,714.0,428.0,464.0,518.0
1.013700422,36.99597091999999,714.0,382.0,464.0,437.0
1.013700422,36.99597091999999,714.0,382.0,464.0,437.0
1.009372992,36.94811864000002,653.0,350.0,399.0,364.0
1.009372992,36.94811864000002,653.0,350.0,399.0,364.0
1.009372992,36.94811864000002,653.0,295.0,399.0,335.0
1.007209277,36.94811864000002,653.0,313.0,430.0,366.0
1.009372992,37.41980540000003,653.0,313.0,430.0,366.0
1.009372992,37.41980540000003,653.0,320.0,430.0,416.0
1.011536707,37.41980540000003,653.0,320.0,430.0,416.0
1.011536707,37.41980540000003,653.0,369.0,548.0,513.0
1.005045563,37.41980540000003,653.0,369.0,548.0,513.0
1.005045563,37.41980540000003,653.0,345.0,517.0,420.0
0.998554418,37.41980540000003,653.0,480.0,517.0,450.0
0.998554418,37.41980540000003,941.0,751.0,676.0,711.0
1.000718133,37.41980540000003,941.0,667.0,886.0,719.0
1.000718133,37.12585568000003,941.0,885.0,886.0,937.0
0.996390703,37.12585568000003,941.0,985.0,1158.0,1122.0
0.996390703,36.872922200000005,941.0,885.0,1158.0,1110.0
0.996390703,36.872922200000005,941.0,885.0,1158.0,1110.0
0.996390703,36.872922200000005,941.0,899.0,1752.0,1216.0
1.002881848,36.872922200000005,941.0,952.0,1752.0,1086.0
1.002881848,37.019897060000005,1204.0,1454.0,2454.0,1482.0
0.998554418,37.019897060000005,1204.0,1454.0,2454.0,1482.0
1.000718133,37.019897060000005,1204.0,1552.0,2454.0,1872.0
1.000718133,37.019897060000005,1204.0,1552.0,2454.0,1872.0
0.998554418,37.019897060000005,1204.0,1496.0,1929.0,1700.0
0.998554418,37.019897060000005,1204.0,1252.0,1929.0,1382.0
0.996390703,37.019897060000005,1204.0,1252.0,1929.0,1382.0
1.000718133,37.597542439999984,1204.0,765.0,2055.0,1308.0
1.000718133,37.597542439999984,1204.0,658.0,2055.0,1648.0
0.996390703,37.597542439999984,1138.0,686.0,2406.0,1708.0
0.996390703,37.836803840000016,1138.0,686.0,2406.0,1708.0
0.994226988,37.836803840000016,1138.0,771.0,1482.0,1188.0
0.996390703,38.39735912000003,1138.0,947.0,1482.0,1744.0
0.996390703,38.39735912000003,1138.0,947.0,1482.0,1744.0
0.996390703,38.39735912000003,1138.0,984.0,1454.0,1210.0
0.996390703,38.39735912000003,1019.0,951.0,1178.0,1162.0
1.000838339,38.39735912000003,1019.0,951.0,1178.0,1162.0
1.000838339,38.85537380000005,1019.0,1030.0,1178.0,1090.0
1.000838339,38.85537380000005,1019.0,1030.0,1178.0,1090.0
1.000838339,38.85537380000005,1019.0,1228.0,1679.0,1320.0
1.003002054,38.85537380000005,1019.0,1228.0,1679.0,1320.0
1.003002054,38.85537380000005,1019.0,1168.0,1679.0,1278.0
1.005165769,39.197175800000025,1019.0,2066.0,1712.0,2158.0
1.000838339,39.54923186000002,1019.0,2066.0,1712.0,2158.0
1.000838339,39.54923186000002,1001.0,1934.0,2424.0,2084.0
0.998674624,39.54923186000002,1001.0,1934.0,2424.0,2084.0
0.998674624,39.54923186000002,1001.0,1482.0,1660.0,1754.0
0.994347195,40.031172680000054,1001.0,1128.0,1625.0,1666.0
0.990019765,40.031172680000054,1001.0,1128.0,1625.0,1666.0
0.990019765,40.031172680000054,1001.0,1050.0,1625.0,1934.0
0.98785605,40.12345922000003,1070.0,2084.0,1531.0,2182.0
0.98785605,40.12345922000003,1070.0,2084.0,1531.0,2182.0
0.985692335,40.12345922000003,1070.0,1578.0,1531.0,1760.0
0.985692335,40.12345922000003,1070.0,1892.0,2491.0,1670.0
0.990019765,40.12345922000003,1070.0,1892.0,2491.0,1670.0
0.981364905,39.92863208000006,1070.0,3550.0,2491.0,3606.0
0.981364905,39.92863208000006,1070.0,3550.0,2491.0,3606.0
0.98352862,39.92863208000006,1070.0,3550.0,2491.0,3606.0
0.98352862,39.92863208000006,1070.0,3550.0,2491.0,3606.0
0.98785605,38.7015629,1070.0,2830.0,1653.0,2552.0
0.98785605,38.7015629,1070.0,1742.0,1653.0,1738.0
0.985692335,38.7015629,1070.0,1742.0,1653.0,1738.0
0.985692335,38.7015629,1070.0,1742.0,1653.0,1738.0
0.98785605,38.7015629,1070.0,949.0,925.0,1054.0
0.98785605,38.7015629,1070.0,949.0,925.0,1054.0
0.98785605,38.7015629,1070.0,949.0,925.0,1054.0
0.98785605,37.460821640000006,1070.0,949.0,925.0,1054.0
0.985692335,37.460821640000006,1070.0,797.0,925.0,924.0
0.985692335,37.460821640000006,1070.0,797.0,925.0,924.0
0.987976256,37.460821640000006,819.0,409.0,649.0,378.0
0.987976256,37.460821640000006,819.0,409.0,649.0,378.0
0.987976256,37.460821640000006,819.0,409.0,649.0,378.0
0.990139971,37.460821640000006,819.0,443.0,537.0,421.0
0.990139971,36.428579600000035,819.0,661.0,644.0,573.0
0.992303686,36.428579600000035,819.0,520.0,507.0,590.0
0.992303686,36.428579600000035,819.0,520.0,507.0,590.0
0.990139971,36.428579600000035,819.0,520.0,507.0,590.0
0.987976256,34.99642921999998,756.0,395.0,583.0,713.0
0.987976256,34.99642921999998,756.0,395.0,583.0,713.0
0.992303686,34.99642921999998,756.0,539.0,583.0,653.0
0.992303686,34.99642921999998,756.0,539.0,583.0,653.0
0.990139971,34.99642921999998,756.0,539.0,583.0,653.0
0.990139971,34.24788283999999,756.0,495.0,679.0,499.0
0.990139971,34.24788283999999,756.0,495.0,679.0,499.0
1.00312226,34.24788283999999,756.0,598.0,638.0,677.0
1.00312226,34.24788283999999,756.0,598.0,638.0,677.0
1.00312226,34.24788283999999,756.0,494.0,638.0,546.0
1.00312226,34.24788283999999,756.0,494.0,638.0,546.0
1.00312226,33.926588960000004,614.0,353.0,484.0,398.0
0.998794831,33.926588960000004,614.0,311.0,484.0,400.0
0.998794831,33.926588960000004,614.0,304.0,470.0,469.0
0.998794831,33.926588960000004,614.0,304.0,470.0,469.0
1.000958546,33.926588960000004,614.0,304.0,470.0,469.0
1.000958546,34.40169374000004,614.0,304.0,470.0,469.0
1.00744969,34.40169374000004,614.0,335.0,470.0,440.0
1.00744969,34.40169374000004,614.0,335.0,470.0,440.0
1.009613405,34.40169374000004,614.0,389.0,411.0,390.0
1.009613405,34.40169374000004,614.0,398.0,411.0,422.0
1.00744969,36.60289862000002,614.0,398.0,411.0,422.0
1.00744969,36.60289862000002,548.0,459.0,518.0,463.0
1.000958546,36.60289862000002,548.0,473.0,518.0,487.0
1.000958546,36.60289862000002,548.0,473.0,518.0,487.0
1.000958546,36.60289862000002,548.0,461.0,642.0,528.0
1.000958546,36.60289862000002,548.0,461.0,642.0,528.0
1.00312226,36.22008038000001,548.0,432.0,642.0,564.0
1.00312226,36.22008038000001,548.0,432.0,642.0,564.0
0.996631116,36.22008038000001,548.0,393.0,588.0,513.0
0.998794831,36.56530040000001,548.0,431.0,588.0,474.0
1.000958546,36.65416892000002,548.0,431.0,588.0,474.0
1.001078752,36.65416892000002,594.0,509.0,781.0,500.0
0.996751322,36.65416892000002,594.0,509.0,781.0,500.0
0.996751322,36.65416892000002,594.0,1002.0,781.0,933.0
0.994587607,36.74303744000002,594.0,855.0,777.0,868.0
1.001078752,36.74303744000002,594.0,595.0,777.0,668.0
1.001078752,36.74303744000002,594.0,284.0,504.0,386.0
0.988096463,36.74303744000002,594.0,284.0,504.0,386.0
0.988096463,36.74303744000002,594.0,284.0,504.0,386.0
0.992423892,36.74303744000002,515.0,310.0,434.0,347.0
0.992423892,36.74303744000002,515.0,310.0,434.0,347.0
0.996751322,36.74303744000002,515.0,305.0,354.0,324.0
0.996751322,36.74303744000002,515.0,305.0,354.0,324.0
0.992423892,36.11412175999999,515.0,316.0,354.0,308.0
0.998915037,36.11412175999999,515.0,268.0,487.0,313.0
0.998915037,36.06626948000002,515.0,268.0,487.0,313.0
0.985932748,35.89536848,411.0,267.0,419.0,325.0
0.990260178,35.89536848,411.0,267.0,419.0,325.0
0.988096463,35.89536848,411.0,473.0,419.0,434.0
0.988096463,35.89536848,411.0,473.0,419.0,434.0
0.988096463,35.89536848,411.0,436.0,413.0,424.0
0.983769033,35.53305836000004,411.0,480.0,413.0,420.0
0.983769033,35.53305836000004,411.0,369.0,412.0,420.0
0.985932748,35.53305836000004,411.0,294.0,523.0,502.0
0.985932748,35.53305836000004,411.0,219.0,523.0,577.0
0.985932748,35.89878650000003,355.0,195.0,562.0,578.0
0.985932748,35.89878650000003,355.0,211.0,562.0,544.0
0.990260178,35.064789620000056,355.0,267.0,464.0,462.0
0.985932748,35.064789620000056,355.0,404.0,464.0,344.0
0.988096463,35.37924745999999,355.0,265.0,357.0,295.0
0.988096463,34.70589752000001,344.0,445.0,380.0,337.0
0.985932748,34.70589752000001,344.0,355.0,380.0,499.0
0.985932748,34.70589752000001,344.0,281.0,442.0,564.0
0.985932748,34.329915320000055,344.0,401.0,442.0,483.0
0.985932748,34.329915320000055,344.0,274.0,399.0,514.0
0.985932748,33.55744279999999,344.0,204.0,399.0,498.0
0.985932748,33.29425526,344.0,204.0,399.0,498.0
0.981605318,33.29425526,359.0,212.0,333.0,411.0
0.981605318,33.29425526,359.0,185.0,333.0,375.0
0.988096463,33.29425526,359.0,185.0,333.0,375.0
0.988096463,33.29425526,359.0,272.0,321.0,311.0
0.985932748,33.27374714000001,359.0,180.0,355.0,380.0
0.985932748,33.27374714000001,359.0,180.0,355.0,380.0
0.992423892,33.27374714000001,359.0,230.0,331.0,405.0
0.992423892,33.27374714000001,359.0,230.0,331.0,405.0
0.988096463,33.27374714000001,359.0,275.0,331.0,373.0
0.988096463,33.530098640000006,401.0,274.0,326.0,327.0
0.988096463,33.530098640000006,401.0,287.0,326.0,352.0
0.988096463,33.530098640000006,401.0,299.0,326.0,294.0
0.986052954,33.530098640000006,401.0,232.0,326.0,285.0
0.994707814,34.087235899999996,401.0,321.0,404.0,433.0
0.994707814,37.07800340000006,401.0,279.0,404.0,421.0
0.990380384,37.07800340000006,434.0,231.0,403.0,368.0
0.990380384,37.07800340000006,434.0,291.0,405.0,489.0
0.994707814,37.92567236000002,434.0,291.0,405.0,489.0
0.994707814,37.92567236000002,434.0,255.0,405.0,487.0
0.990380384,37.92567236000002,362.0,388.0,375.0,346.0
0.990380384,37.92567236000002,362.0,388.0,375.0,346.0
0.990380384,38.09315534000001,476.0,336.0,317.0,322.0
0.990380384,38.09315534000001,476.0,336.0,317.0,322.0
0.990380384,38.09315534000001,476.0,324.0,317.0,321.0
0.990380384,37.70008303999998,476.0,336.0,420.0,472.0
0.990380384,38.739161120000006,476.0,405.0,555.0,721.0
0.994707814,38.739161120000006,476.0,543.0,555.0,917.0
0.99482802,38.52382585999999,1373.0,791.0,754.0,1472.0
0.99482802,39.07412708000004,1373.0,924.0,1555.0,1666.0
0.99482802,38.84511974000003,1373.0,1432.0,1555.0,2328.0
0.99482802,38.84511974000003,1373.0,1432.0,1555.0,2328.0
0.99482802,38.84511974000003,1373.0,2036.0,2543.0,2784.0
1.020792599,38.53066190000004,812.0,2112.0,1857.0,2670.0
1.016465169,38.53066190000004,1510.0,2344.0,2535.0,2946.0
1.016465169,38.53066190000004,1510.0,2564.0,2535.0,3064.0
1.012137739,38.53066190000004,1510.0,2564.0,2535.0,3064.0
1.007810309,37.99745078000001,1510.0,2240.0,2779.0,2504.0
1.007810309,37.99745078000001,1510.0,2058.0,2160.0,2248.0
1.005646594,37.99745078000001,1510.0,1888.0,2111.0,1952.0
1.005646594,37.99745078000001,1510.0,1490.0,2111.0,1584.0
1.012137739,37.54969016000001,1446.0,1260.0,1568.0,1372.0
1.012137739,37.54969016000001,1446.0,1140.0,1568.0,1518.0
1.00348288,37.54969016000001,1446.0,1172.0,1362.0,1514.0
1.00348288,37.047241220000046,1446.0,1242.0,1156.0,1244.0
1.009974024,37.047241220000046,1446.0,1242.0,1156.0,1244.0
1.009974024,37.047241220000046,1446.0,869.0,846.0,708.0
1.007810309,37.047241220000046,1446.0,744.0,846.0,665.0
1.00348288,37.365117080000005,594.0,464.0,598.0,461.0
1.00348288,37.365117080000005,594.0,464.0,598.0,461.0
1.009974024,37.365117080000005,594.0,464.0,598.0,461.0
1.009974024,37.365117080000005,594.0,388.0,598.0,453.0
1.007810309,37.365117080000005,594.0,388.0,598.0,453.0
1.007810309,37.915418300000056,594.0,343.0,371.0,358.0
1.005646594,37.915418300000056,594.0,323.0,371.0,365.0
1.005646594,37.915418300000056,594.0,323.0,371.0,365.0
1.005766801,37.915418300000056,594.0,323.0,371.0,365.0
1.005766801,38.475973580000016,594.0,305.0,351.0,377.0
1.001439371,38.475973580000016,594.0,312.0,410.0,358.0
1.001439371,38.475973580000016,594.0,315.0,410.0,377.0
1.003603086,38.475973580000016,457.0,341.0,369.0,380.0
0.999275656,38.475973580000016,457.0,372.0,369.0,368.0
0.999275656,38.475973580000016,457.0,372.0,369.0,368.0
0.997111941,38.475973580000016,457.0,404.0,399.0,365.0
0.997111941,38.475973580000016,457.0,377.0,399.0,378.0
0.997111941,38.821193600000015,457.0,412.0,399.0,363.0
1.007930516,38.22645812000002,457.0,412.0,399.0,363.0
1.007930516,38.22645812000002,457.0,363.0,333.0,328.0
1.007930516,38.22645812000002,457.0,397.0,402.0,361.0
1.003603086,37.98036067999999,457.0,346.0,402.0,332.0
1.003603086,37.98036067999999,427.0,321.0,307.0,311.0
1.007930516,37.98036067999999,427.0,310.0,307.0,279.0
1.007930516,37.76502542000003,427.0,328.0,307.0,328.0
0.999275656,37.76502542000003,427.0,379.0,289.0,291.0
1.005766801,37.76502542000003,508.0,352.0,347.0,335.0
1.023196726,36.18590018000003,508.0,298.0,297.0,261.0
1.018869297,36.18590018000003,508.0,298.0,297.0,261.0
1.018869297,36.18590018000003,508.0,262.0,297.0,253.0
1.018869297,36.18590018000003,508.0,262.0,297.0,253.0
1.018869297,36.312366920000045,508.0,262.0,297.0,253.0
1.023196726,36.312366920000045,596.0,306.0,342.0,325.0
1.018869297,36.312366920000045,596.0,321.0,342.0,321.0
1.018869297,36.312366920000045,596.0,321.0,342.0,321.0
1.023196726,36.51061207999999,596.0,423.0,481.0,430.0
1.023196726,35.362157360000026,596.0,423.0,481.0,430.0
1.014541867,35.362157360000026,596.0,646.0,481.0,577.0
1.014541867,35.362157360000026,596.0,392.0,515.0,452.0
1.016705582,36.21324434000002,596.0,905.0,736.0,687.0
1.016705582,36.21324434000002,596.0,716.0,736.0,566.0
1.010214437,36.21324434000002,548.0,412.0,420.0,364.0
1.010214437,36.21324434000002,548.0,191.0,395.0,359.0
1.008050722,36.21324434000002,548.0,246.0,264.0,239.0
1.008050722,36.462759800000015,548.0,249.0,264.0,228.0
1.014541867,36.462759800000015,542.0,318.0,281.0,255.0
1.014541867,36.2918588,542.0,318.0,281.0,255.0
1.010214437,36.2918588,542.0,329.0,281.0,281.0
1.010214437,36.76354556000001,542.0,329.0,281.0,281.0
1.012378152,36.76354556000001,542.0,329.0,281.0,281.0
1.012378152,36.76354556000001,545.0,348.0,289.0,322.0
1.012378152,36.76354556000001,545.0,317.0,289.0,318.0
1.012378152,36.76354556000001,545.0,317.0,289.0,318.0
1.012378152,37.477911740000025,545.0,317.0,289.0,318.0
1.021033011,37.477911740000025,545.0,292.0,345.0,266.0
1.018869297,37.477911740000025,545.0,321.0,345.0,292.0
1.023196726,37.477911740000025,545.0,362.0,495.0,306.0
1.023196726,37.477911740000025,545.0,362.0,495.0,306.0
1.021033011,37.477911740000025,545.0,312.0,281.0,242.0
1.025360441,37.60096046000001,545.0,312.0,281.0,242.0
1.025360441,37.60096046000001,545.0,312.0,281.0,242.0
1.023196726,37.60096046000001,545.0,312.0,281.0,242.0
1.027524156,38.035049000000015,673.0,274.0,331.0,210.0
1.034255713,36.71911130000001,926.0,576.0,477.0,503.0
1.034255713,35.81333600000005,926.0,576.0,477.0,503.0
1.032091999,35.81333600000005,926.0,1042.0,782.0,872.0
1.032091999,35.81333600000005,926.0,673.0,782.0,640.0
1.029928284,35.81333600000005,926.0,673.0,782.0,640.0
1.021273424,35.068207640000026,861.0,597.0,835.0,670.0
1.019109709,34.90072466000004,861.0,561.0,631.0,636.0
1.019109709,35.74497560000003,861.0,561.0,631.0,636.0
1.019109709,35.74497560000003,1387.0,1178.0,1241.0,1162.0
1.019109709,35.74497560000003,1213.0,908.0,1081.0,1262.0
1.019109709,35.74497560000003,1213.0,908.0,1081.0,1262.0
1.01478228,35.758647680000024,1213.0,908.0,1081.0,1262.0
1.01478228,35.758647680000024,1213.0,571.0,843.0,1132.0
1.01478228,36.38414534000003,1213.0,850.0,1420.0,1196.0
1.008291135,36.38414534000003,1213.0,945.0,1420.0,1426.0
1.008291135,35.909040559999994,1213.0,945.0,1420.0,1426.0
1.00179999,35.909040559999994,1213.0,829.0,1630.0,1064.0
1.00179999,35.909040559999994,1213.0,829.0,1630.0,1064.0
0.988817701,35.909040559999994,1213.0,2018.0,1630.0,2230.0
0.988817701,35.909040559999994,1213.0,2018.0,1630.0,2230.0
0.982326556,35.758647680000024,1354.0,2770.0,3062.0,2924.0
0.984490271,35.758647680000024,1354.0,1610.0,3062.0,1980.0
0.984490271,35.758647680000024,1354.0,1610.0,3062.0,1980.0
0.986653986,35.758647680000024,1354.0,3462.0,2543.0,4104.0
0.986653986,35.78599184000001,1866.0,1800.0,2154.0,1946.0
0.980162841,35.78599184000001,1866.0,1374.0,2154.0,1526.0
0.980162841,35.78599184000001,1861.0,1908.0,1890.0,2194.0
0.980162841,35.792827880000004,1861.0,1908.0,1890.0,2194.0
0.986653986,35.792827880000004,1861.0,1316.0,1808.0,1902.0
0.986653986,35.792827880000004,1861.0,1316.0,1808.0,1902.0
0.977999127,36.19273622000003,1861.0,1036.0,2176.0,2302.0
0.971507982,36.19273622000003,1861.0,837.0,2187.0,2270.0
0.980162841,36.19273622000003,1861.0,1214.0,1420.0,1438.0
0.980283048,36.42174355999998,1515.0,1212.0,1499.0,1484.0
0.978119333,36.42174355999998,1515.0,1212.0,1499.0,1484.0
0.978119333,36.65416892000002,1515.0,1116.0,1499.0,1298.0
0.980283048,36.65416892000002,1515.0,1430.0,1499.0,1598.0
0.980283048,36.65416892000002,1154.0,2018.0,2238.0,2330.0
0.982446763,36.65416892000002,1154.0,1784.0,2238.0,2002.0
0.982446763,36.65416892000002,1154.0,1784.0,2238.0,2002.0
0.984610478,37.00280696000004,1154.0,2602.0,2238.0,2872.0
0.984610478,37.00280696000004,1154.0,2170.0,1695.0,2482.0
0.982446763,37.00280696000004,1154.0,2170.0,1695.0,2482.0
0.982446763,37.00280696000004,1154.0,2170.0,1695.0,2482.0
0.982446763,37.00280696000004,1154.0,1460.0,1695.0,1682.0
0.982446763,37.00280696000004,1154.0,1460.0,1695.0,1682.0
0.982446763,37.00280696000004,1254.0,1344.0,1730.0,2098.0
0.984610478,37.29675668000005,1254.0,1344.0,1730.0,2098.0
0.984610478,37.922254339999995,1254.0,898.0,1730.0,2060.0
0.988937907,37.922254339999995,1254.0,835.0,1281.0,1312.0
0.986774192,37.922254339999995,1254.0,1228.0,1580.0,1406.0
0.986774192,37.12243766000006,1254.0,1228.0,1580.0,1406.0
0.982446763,39.14932352000005,1254.0,3348.0,1895.0,3666.0
0.984610478,39.14932352000005,1254.0,3348.0,1895.0,3666.0
0.986774192,39.14932352000005,1254.0,2788.0,1895.0,3018.0
0.988937907,39.14932352000005,1346.0,2858.0,2702.0,3450.0
0.988937907,39.14932352000005,1346.0,2858.0,2702.0,3450.0
0.988937907,38.69472686000006,1346.0,2858.0,2702.0,3450.0
0.988937907,38.69472686000006,1346.0,1654.0,2702.0,2058.0
0.986774192,38.69472686000006,1346.0,1654.0,2702.0,2058.0
0.986774192,38.69472686000006,1346.0,2458.0,2702.0,2888.0
0.995429052,38.69472686000006,1346.0,1614.0,1532.0,1918.0
0.995429052,39.019438760000014,1346.0,1058.0,1532.0,1130.0
0.997712973,39.019438760000014,1346.0,1058.0,1532.0,1130.0
0.995549258,38.11024544000003,1346.0,1154.0,1141.0,1586.0
0.991221829,38.11024544000003,2045.0,1094.0,1474.0,1700.0
0.991221829,37.09509350000002,2045.0,1460.0,1474.0,1640.0
1.002040403,37.09509350000002,2045.0,1460.0,1474.0,1640.0
1.002040403,37.09509350000002,2045.0,2454.0,1825.0,2792.0
0.995549258,37.09509350000002,2045.0,2038.0,1825.0,2790.0
0.995549258,37.09509350000002,2045.0,2038.0,1825.0,2790.0
1.004204118,35.83384411999998,2045.0,2038.0,1825.0,2790.0
0.997712973,35.83384411999998,2045.0,1344.0,1676.0,2328.0
0.997712973,35.83384411999998,2045.0,1086.0,1676.0,2140.0
0.997712973,35.83384411999998,2045.0,1086.0,1676.0,2140.0
1.002040403,35.83384411999998,2283.0,1772.0,1837.0,2088.0
0.999876688,34.480308200000024,2283.0,1772.0,1837.0,2088.0
0.995549258,34.43587394000002,1826.0,2012.0,2846.0,2588.0
0.995549258,34.43587394000002,1826.0,2118.0,2994.0,2476.0
1.004204118,34.43587394000002,1826.0,2118.0,2994.0,2476.0
1.004204118,34.43587394000002,1826.0,1624.0,2994.0,2770.0
1.008531548,33.461738240000045,1826.0,2052.0,2811.0,3016.0
1.008531548,33.461738240000045,1826.0,2052.0,2811.0,3016.0
1.008531548,33.461738240000045,1826.0,1834.0,2811.0,2496.0
1.008531548,33.461738240000045,1826.0,1834.0,2811.0,2496.0
1.008531548,34.40169374000004,1799.0,2644.0,2584.0,2932.0
1.006367833,33.14386238000003,1799.0,2292.0,2584.0,2912.0
1.006367833,33.14386238000003,1799.0,2292.0,2584.0,2912.0
1.008531548,33.14386238000003,1799.0,2372.0,2252.0,2432.0
1.002040403,33.14386238000003,1799.0,1650.0,2252.0,1928.0
1.002040403,33.13360832000001,1799.0,1650.0,2252.0,1928.0
0.995549258,33.13360832000001,1799.0,1428.0,2104.0,2686.0
0.995549258,33.13360832000001,1799.0,655.0,2104.0,2796.0
0.997712973,34.398275720000015,1799.0,4376.0,4040.0,5128.0
0.997712973,34.398275720000015,1349.0,2386.0,3690.0,3730.0
0.995549258,34.299153140000044,1349.0,2386.0,3690.0,3730.0
0.995549258,34.299153140000044,1349.0,1138.0,3690.0,2730.0
0.995549258,34.299153140000044,1349.0,2166.0,2569.0,2924.0
0.995549258,34.299153140000044,1349.0,2166.0,2569.0,2924.0
0.995549258,34.19319452000002,1561.0,2298.0,2887.0,3630.0
0.995549258,34.19319452000002,1561.0,1250.0,2887.0,2486.0
0.997712973,34.19319452000002,1561.0,1250.0,2887.0,2486.0
0.997712973,34.11458005999998,1560.0,1352.0,2021.0,1942.0
0.991221829,34.11458005999998,1560.0,998.0,2021.0,1750.0
0.991221829,34.11458005999998,1560.0,1912.0,2151.0,2680.0
0.997712973,34.11458005999998,1560.0,1512.0,3575.0,2644.0
